comment_star,review_count,BusinessAcceptsCreditCards,BikeParking,RestaurantsReservations,HasTV,Alcohol,RestaurantsGoodForGroups,WiFi,garage,street,lot,valet,dinner,Total_hour,acceptable_noise,upscale_classy
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
3,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
3,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
3,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
2,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
2,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
3,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
2,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
2,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
2,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
2,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
2,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
3,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
3,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
2,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
2,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
3,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
3,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
3,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
3,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
3,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
3,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
2,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
1,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
2,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
4,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
5,155,1,1,0,0,0,1,0,1,1,1,0,1,70,1,0
3,9,1,1,0,1,0,1,1,0,0,1,0,0,30,0,0
4,9,1,1,0,1,0,1,1,0,0,1,0,0,30,0,0
5,9,1,1,0,1,0,1,1,0,0,1,0,0,30,0,0
4,9,1,1,0,1,0,1,1,0,0,1,0,0,30,0,0
5,9,1,1,0,1,0,1,1,0,0,1,0,0,30,0,0
2,9,1,1,0,1,0,1,1,0,0,1,0,0,30,0,0
2,9,1,1,0,1,0,1,1,0,0,1,0,0,30,0,0
1,9,1,1,0,1,0,1,1,0,0,1,0,0,30,0,0
3,9,1,1,0,1,0,1,1,0,0,1,0,0,30,0,0
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
2,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
2,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
2,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
2,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
2,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
2,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
2,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
2,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
2,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
2,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
3,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
2,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
2,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
4,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
1,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
2,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
5,374,1,1,0,0,1,0,0,0,0,1,0,1,22,1,1
